# OpenSignals Text File Format. Version 1
"# {""84:BA:20:5E:FF:67"": {""position"": 0, ""device"": ""bitalino_rev"", ""device name"": ""84:BA:20:5E:FF:67"", ""device connection"": ""BTH84:BA:20:5E:FF:67"", ""sampling rate"": 100, ""resolution"": [4, 1, 1, 1, 1, 10, 10, 10, 10, 6, 6], ""firmware version"": 1282, ""comments"": """", ""keywords"": """", ""mode"": 0, ""sync interval"": 2, ""date"": ""2024-3-2"", ""time"": ""19:45:28.890"", ""channels"": [1, 2, 3, 4, 5, 6], ""sensor"": [""EMGBITREV"", ""ECGBIT"", ""EDABITREV"", ""EEGBITREV"", ""ACCBITREV"", ""LUX""], ""label"": [""A1"", ""A2"", ""A3"", ""A4"", ""A5"", ""A6""], ""column"": [""nSeq"", ""I1"", ""I2"", ""O1"", ""O2"", ""A1"", ""A2"", ""A3"", ""A4"", ""A5"", ""A6""], ""special"": [{}, {}, {}, {}, {}, {}], ""digital IO"": [0, 0, 1, 1]}}"
# EndOfHeader
2	0	0	0	0	513	507	0	513	39	0
3	0	0	0	0	519	502	0	512	39	0
4	0	0	0	0	514	508	0	510	39	0
5	0	0	0	0	517	505	0	502	39	0
6	0	0	0	0	513	511	0	515	39	0
7	0	0	0	0	520	506	0	503	39	0
8	0	0	0	0	506	509	0	511	39	0
9	0	0	0	0	518	503	0	512	39	0
10	0	0	0	0	517	507	0	519	39	0
11	0	0	0	0	515	500	0	502	39	0
12	0	0	0	0	514	506	0	518	39	0
13	0	0	0	0	521	491	0	513	39	0
14	0	0	0	0	519	446	0	512	39	0
15	0	0	0	0	514	437	0	517	39	0
0	0	0	0	0	518	510	0	514	39	0
1	0	0	0	0	511	571	0	501	39	0
2	0	0	0	0	509	565	0	515	39	0
3	0	0	0	0	518	553	0	508	39	0
4	0	0	0	0	511	534	0	511	39	0
5	0	0	0	0	512	499	0	501	39	0
6	0	0	0	0	510	496	0	518	39	0
7	0	0	0	0	517	489	0	506	39	0
8	0	0	0	0	519	493	0	512	39	0
9	0	0	0	0	511	490	0	511	39	0
10	0	0	0	0	513	498	0	508	39	0
11	0	0	0	0	515	492	0	501	39	0
12	0	0	0	0	512	496	0	509	39	0
13	0	0	0	0	514	489	0	498	39	0
14	0	0	0	0	520	492	0	512	39	0
15	0	0	0	0	514	488	0	506	39	0
0	0	0	0	0	510	496	0	515	39	0
1	0	0	0	0	513	496	0	510	39	0
2	0	0	0	0	511	503	0	515	39	0
3	0	0	0	0	518	502	0	513	39	0
4	0	0	0	0	513	508	0	515	39	0
5	0	0	0	0	516	503	0	508	39	0
6	0	0	0	0	515	508	0	520	39	0
7	0	0	0	0	518	505	0	503	39	0
8	0	0	0	0	513	518	0	512	39	0
9	0	0	0	0	511	518	0	511	39	0
10	0	0	0	0	514	527	0	532	39	0
11	0	0	0	0	516	528	0	511	39	0
12	0	0	0	0	518	536	0	518	39	0
13	0	0	0	0	516	531	0	509	39	0
14	0	0	0	0	519	532	0	510	39	0
15	0	0	0	0	515	519	0	500	39	0
0	0	0	0	0	508	517	0	527	39	0
1	0	0	0	0	515	506	0	515	39	0
2	0	0	0	0	513	508	0	513	39	0
3	0	0	0	0	514	505	0	506	39	0
4	0	0	0	0	515	511	0	502	39	0
5	0	0	0	0	507	507	0	503	39	0
6	0	0	0	0	515	514	0	517	39	0
7	0	0	0	0	516	508	0	503	39	0
8	0	0	0	0	513	514	0	509	39	0
9	0	0	0	0	514	511	0	507	39	0
10	0	0	0	0	516	518	0	507	39	0
11	0	0	0	0	510	513	0	509	39	0
12	0	0	0	0	512	519	0	515	39	0
13	0	0	0	0	513	512	0	507	39	0
14	0	0	0	0	510	516	0	515	39	0
15	0	0	0	0	516	508	0	513	39	0
0	0	0	0	0	508	510	0	508	39	0
1	0	0	0	0	510	504	0	504	39	0
2	0	0	0	0	511	509	0	515	39	0
3	0	0	0	0	516	506	0	507	39	0
4	0	0	0	0	509	512	0	504	39	0
5	0	0	0	0	513	508	0	513	39	0
6	0	0	0	0	512	513	0	513	39	0
7	0	0	0	0	515	508	0	508	39	0
8	0	0	0	0	509	510	0	504	39	0
9	0	0	0	0	512	503	0	508	39	0
10	0	0	0	0	507	505	0	520	39	0
11	0	0	0	0	510	499	0	510	39	0
12	0	0	0	0	512	504	0	514	39	0
13	0	0	0	0	520	500	0	513	39	0
14	0	0	0	0	513	505	0	522	39	0
15	0	0	0	0	515	501	0	511	39	0
0	0	0	0	0	507	505	0	508	39	0
1	0	0	0	0	518	500	0	501	39	0
2	0	0	0	0	513	504	0	515	39	0
3	0	0	0	0	514	501	0	511	39	0
4	0	0	0	0	507	505	0	516	39	0
5	0	0	0	0	519	500	0	510	39	0
6	0	0	0	0	511	505	0	512	39	0
7	0	0	0	0	512	499	0	506	39	0
8	0	0	0	0	505	505	0	510	39	0
9	0	0	0	0	513	498	0	502	39	0
10	0	0	0	0	504	507	0	517	39	0
11	0	0	0	0	518	505	0	506	39	0
12	0	0	0	0	504	514	0	515	39	0
13	0	0	0	0	512	508	0	502	39	0
14	0	0	0	0	507	472	0	529	39	0
15	0	0	0	0	513	451	0	508	39	0
0	0	0	0	0	518	495	0	511	39	0
1	0	0	0	0	514	563	0	508	39	0
2	0	0	0	0	513	566	0	518	39	0
3	0	0	0	0	519	554	0	514	39	0
4	0	0	0	0	512	547	0	520	39	0
5	0	0	0	0	510	506	0	505	39	0
6	0	0	0	0	513	501	0	511	39	0
7	0	0	0	0	510	495	0	505	39	0
8	0	0	0	0	522	497	0	506	39	0
9	0	0	0	0	515	496	0	510	39	0
10	0	0	0	0	513	504	0	516	39	0
11	0	0	0	0	517	497	0	511	39	0
12	0	0	0	0	510	498	0	523	39	0
13	0	0	0	0	508	488	0	503	39	0
14	0	0	0	0	511	490	0	519	39	0
15	0	0	0	0	515	486	0	512	39	0
0	0	0	0	0	512	493	0	511	39	0
1	0	0	0	0	510	492	0	505	39	0
2	0	0	0	0	515	500	0	511	39	0
3	0	0	0	0	507	496	0	504	39	0
4	0	0	0	0	508	501	0	512	39	0
5	0	0	0	0	514	497	0	508	39	0
6	0	0	0	0	511	502	0	517	39	0
7	0	0	0	0	512	502	0	505	39	0
8	0	0	0	0	516	515	0	509	39	0
9	0	0	0	0	511	517	0	507	39	0
10	0	0	0	0	513	527	0	514	39	0
11	0	0	0	0	511	527	0	505	39	0
12	0	0	0	0	514	534	0	512	39	0
13	0	0	0	0	508	530	0	509	39	0
14	0	0	0	0	509	534	0	515	39	0
15	0	0	0	0	514	526	0	502	39	0
0	0	0	0	0	511	525	0	519	39	0
1	0	0	0	0	514	516	0	504	39	0
2	0	0	0	0	505	518	0	519	39	0
3	0	0	0	0	514	512	0	515	39	0
4	0	0	0	0	512	515	0	514	39	0
5	0	0	0	0	513	509	0	508	39	0
6	0	0	0	0	510	514	0	518	39	0
7	0	0	0	0	511	508	0	509	39	0
8	0	0	0	0	512	517	0	514	39	0
9	0	0	0	0	513	515	0	508	39	0
10	0	0	0	0	516	520	0	521	39	0
11	0	0	0	0	512	517	0	502	39	0
12	0	0	0	0	504	521	0	513	39	0
13	0	0	0	0	511	515	0	506	39	0
14	0	0	0	0	510	518	0	514	39	0
15	0	0	0	0	511	511	0	505	39	0
0	0	0	0	0	517	515	0	519	39	0
1	0	0	0	0	515	509	0	501	39	0
2	0	0	0	0	508	515	0	510	39	0
3	0	0	0	0	514	511	0	507	39	0
4	0	0	0	0	519	518	0	502	39	0
5	0	0	0	0	517	516	0	504	39	0
6	0	0	0	0	515	521	0	512	39	0
7	0	0	0	0	508	514	0	505	39	0
8	0	0	0	0	512	516	0	509	39	0
9	0	0	0	0	515	510	0	500	39	0
10	0	0	0	0	510	511	0	518	39	0
11	0	0	0	0	513	503	0	512	39	0
12	0	0	0	0	511	504	0	519	39	0
13	0	0	0	0	513	498	0	505	39	0
14	0	0	0	0	508	504	0	512	39	0
15	0	0	0	0	515	503	0	505	39	0
0	0	0	0	0	510	510	0	512	39	0
1	0	0	0	0	510	509	0	505	39	0
2	0	0	0	0	512	516	0	508	39	0
3	0	0	0	0	517	512	0	507	39	0
4	0	0	0	0	511	517	0	509	39	0
5	0	0	0	0	512	510	0	506	39	0
6	0	0	0	0	509	513	0	515	39	0
7	0	0	0	0	514	508	0	515	39	0
8	0	0	0	0	516	514	0	515	39	0
9	0	0	0	0	516	512	0	508	39	0
10	0	0	0	0	513	511	0	524	39	0
11	0	0	0	0	512	463	0	511	39	0
12	0	0	0	0	513	456	0	514	39	0
13	0	0	0	0	511	503	0	501	39	0
14	0	0	0	0	516	577	0	518	39	0
15	0	0	0	0	518	566	0	504	39	0
0	0	0	0	0	515	564	0	510	39	0
1	0	0	0	0	515	540	0	515	39	0
2	0	0	0	0	515	512	0	518	39	0
3	0	0	0	0	517	499	0	507	39	0
4	0	0	0	0	515	501	0	516	39	0
5	0	0	0	0	513	495	0	501	39	0
6	0	0	0	0	506	503	0	509	39	0
7	0	0	0	0	511	500	0	508	39	0
8	0	0	0	0	509	505	0	510	39	0
9	0	0	0	0	515	496	0	502	39	0
10	0	0	0	0	512	496	0	515	39	0
11	0	0	0	0	518	487	0	511	39	0
12	0	0	0	0	510	491	0	513	39	0
13	0	0	0	0	512	488	0	507	39	0
14	0	0	0	0	518	497	0	512	39	0
15	0	0	0	0	520	495	0	511	39	0
0	0	0	0	0	506	502	0	512	39	0
1	0	0	0	0	515	498	0	502	39	0
2	0	0	0	0	512	503	0	505	39	0
3	0	0	0	0	513	500	0	506	39	0
4	0	0	0	0	510	509	0	506	39	0
5	0	0	0	0	511	510	0	506	39	0
6	0	0	0	0	514	521	0	518	39	0
7	0	0	0	0	507	522	0	506	39	0
8	0	0	0	0	506	529	0	524	39	0
9	0	0	0	0	519	526	0	504	39	0
10	0	0	0	0	516	531	0	513	39	0
11	0	0	0	0	512	524	0	504	39	0
12	0	0	0	0	513	527	0	511	39	0
13	0	0	0	0	512	519	0	513	39	0
14	0	0	0	0	513	519	0	511	39	0
15	0	0	0	0	510	515	0	517	39	0
0	0	0	0	0	508	519	0	516	39	0
1	0	0	0	0	512	516	0	507	39	0
2	0	0	0	0	512	519	0	517	39	0
3	0	0	0	0	518	515	0	506	39	0
4	0	0	0	0	510	519	0	531	39	0
5	0	0	0	0	518	516	0	517	39	0
6	0	0	0	0	510	520	0	514	39	0
7	0	0	0	0	516	515	0	507	39	0
8	0	0	0	0	512	519	0	509	39	0
9	0	0	0	0	513	515	0	510	39	0
10	0	0	0	0	519	519	0	512	39	0
11	0	0	0	0	517	513	0	513	39	0
12	0	0	0	0	507	515	0	518	39	0
13	0	0	0	0	511	510	0	507	39	0
14	0	0	0	0	510	511	0	513	39	0
15	0	0	0	0	512	503	0	506	39	0
0	0	0	0	0	511	511	0	515	39	0
1	0	0	0	0	514	507	0	504	39	0
2	0	0	0	0	511	512	0	514	39	0
3	0	0	0	0	520	508	0	508	39	0
4	0	0	0	0	509	514	0	513	39	0
5	0	0	0	0	520	508	0	507	39	0
6	0	0	0	0	510	511	0	514	39	0
7	0	0	0	0	516	506	0	511	39	0
8	0	0	0	0	509	508	0	517	39	0
9	0	0	0	0	514	502	0	505	39	0
10	0	0	0	0	510	506	0	511	39	0
11	0	0	0	0	515	503	0	505	39	0
12	0	0	0	0	515	510	0	510	39	0
13	0	0	0	0	514	506	0	505	39	0
14	0	0	0	0	516	512	0	515	39	0
15	0	0	0	0	514	509	0	508	39	0
0	0	0	0	0	517	515	0	515	39	0
1	0	0	0	0	516	511	0	501	39	0
2	0	0	0	0	511	516	0	513	39	0
3	0	0	0	0	518	510	0	507	39	0
4	0	0	0	0	512	513	0	516	39	0
5	0	0	0	0	513	508	0	502	39	0
6	0	0	0	0	513	510	0	509	39	0
7	0	0	0	0	519	506	0	502	39	0
8	0	0	0	0	516	512	0	513	39	0
9	0	0	0	0	515	510	0	510	39	0
10	0	0	0	0	511	513	0	515	39	0
11	0	0	0	0	510	467	0	511	39	0
12	0	0	0	0	508	448	0	513	39	0
13	0	0	0	0	516	480	0	505	39	0
14	0	0	0	0	508	567	0	513	39	0
15	0	0	0	0	519	560	0	514	39	0
0	0	0	0	0	518	558	0	504	39	0
1	0	0	0	0	515	537	0	505	39	0
2	0	0	0	0	509	508	0	508	39	0
3	0	0	0	0	511	495	0	508	39	0
4	0	0	0	0	511	498	0	516	39	0
5	0	0	0	0	516	494	0	511	39	0
6	0	0	0	0	513	501	0	519	39	0
7	0	0	0	0	511	500	0	514	39	0
8	0	0	0	0	514	505	0	505	39	0
9	0	0	0	0	514	497	0	503	39	0
10	0	0	0	0	510	498	0	512	39	0
11	0	0	0	0	521	488	0	505	39	0
12	0	0	0	0	508	491	0	516	39	0
13	0	0	0	0	515	488	0	508	39	0
14	0	0	0	0	512	496	0	512	39	0
15	0	0	0	0	515	493	0	506	39	0
0	0	0	0	0	511	499	0	511	39	0
1	0	0	0	0	512	498	0	507	39	0
2	0	0	0	0	515	506	0	512	39	0
3	0	0	0	0	514	504	0	511	39	0
4	0	0	0	0	510	510	0	515	39	0
5	0	0	0	0	516	510	0	505	39	0
6	0	0	0	0	515	520	0	512	39	0
7	0	0	0	0	517	519	0	504	39	0
8	0	0	0	0	512	528	0	508	39	0
9	0	0	0	0	522	528	0	504	39	0
10	0	0	0	0	513	533	0	513	39	0
11	0	0	0	0	505	527	0	506	39	0
12	0	0	0	0	514	527	0	507	39	0
13	0	0	0	0	514	515	0	504	39	0
14	0	0	0	0	513	513	0	520	39	0
15	0	0	0	0	516	507	0	510	39	0
0	0	0	0	0	512	510	0	513	39	0
1	0	0	0	0	516	507	0	507	39	0
2	0	0	0	0	515	509	0	515	39	0
3	0	0	0	0	522	505	0	516	39	0
4	0	0	0	0	518	511	0	516	39	0
5	0	0	0	0	515	507	0	509	39	0
6	0	0	0	0	510	514	0	507	39	0
7	0	0	0	0	514	510	0	514	39	0
8	0	0	0	0	507	515	0	512	39	0
9	0	0	0	0	511	512	0	503	39	0
10	0	0	0	0	516	514	0	511	39	0
11	0	0	0	0	520	507	0	512	39	0
12	0	0	0	0	515	509	0	512	39	0
13	0	0	0	0	518	502	0	507	39	0
14	0	0	0	0	509	505	0	516	39	0
15	0	0	0	0	506	499	0	511	39	0
0	0	0	0	0	511	505	0	518	39	0
1	0	0	0	0	510	502	0	507	39	0
2	0	0	0	0	512	507	0	516	39	0
3	0	0	0	0	511	503	0	505	39	0
4	0	0	0	0	515	508	0	517	39	0
5	0	0	0	0	509	501	0	513	39	0
6	0	0	0	0	513	505	0	519	39	0
7	0	0	0	0	512	499	0	510	39	0
8	0	0	0	0	507	501	0	516	39	0
9	0	0	0	0	513	497	0	503	39	0
10	0	0	0	0	512	503	0	509	39	0
11	0	0	0	0	515	501	0	504	39	0
12	0	0	0	0	520	508	0	519	39	0
13	0	0	0	0	512	507	0	507	39	0
14	0	0	0	0	518	512	0	508	39	0
15	0	0	0	0	509	507	0	513	39	0
0	0	0	0	0	502	511	0	515	39	0
1	0	0	0	0	512	504	0	502	39	0
2	0	0	0	0	514	504	0	515	39	0
3	0	0	0	0	516	499	0	499	39	0
4	0	0	0	0	513	503	0	512	39	0
5	0	0	0	0	520	499	0	505	39	0
6	0	0	0	0	516	504	0	514	39	0
7	0	0	0	0	517	502	0	506	39	0
8	0	0	0	0	505	510	0	509	39	0
9	0	0	0	0	518	507	0	509	39	0
10	0	0	0	0	513	512	0	513	39	0
11	0	0	0	0	508	508	0	508	39	0
12	0	0	0	0	523	513	0	511	39	0
13	0	0	0	0	512	508	0	506	39	0
14	0	0	0	0	516	511	0	517	39	0
15	0	0	0	0	508	508	0	509	39	0
0	0	0	0	0	513	500	0	515	39	0
1	0	0	0	0	515	448	0	499	39	0
2	0	0	0	0	512	451	0	522	39	0
3	0	0	0	0	513	521	0	504	39	0
4	0	0	0	0	512	580	0	515	39	0
5	0	0	0	0	513	564	0	507	39	0
6	0	0	0	0	515	563	0	518	39	0
7	0	0	0	0	513	529	0	511	39	0
8	0	0	0	0	504	504	0	509	39	0
9	0	0	0	0	515	493	0	503	39	0
10	0	0	0	0	511	493	0	505	39	0
11	0	0	0	0	517	488	0	509	39	0
12	0	0	0	0	508	496	0	506	39	0
13	0	0	0	0	512	492	0	512	39	0
14	0	0	0	0	513	495	0	505	39	0
15	0	0	0	0	515	488	0	509	39	0
0	0	0	0	0	512	490	0	523	39	0
1	0	0	0	0	513	485	0	517	39	0
2	0	0	0	0	518	489	0	523	39	0
3	0	0	0	0	520	490	0	506	39	0
4	0	0	0	0	514	499	0	510	39	0
5	0	0	0	0	518	497	0	514	39	0
6	0	0	0	0	508	502	0	507	39	0
7	0	0	0	0	514	499	0	506	39	0
8	0	0	0	0	512	503	0	512	39	0
9	0	0	0	0	512	500	0	503	39	0
10	0	0	0	0	513	508	0	509	39	0
11	0	0	0	0	515	512	0	505	39	0
12	0	0	0	0	507	523	0	518	39	0
13	0	0	0	0	513	526	0	508	39	0
14	0	0	0	0	509	537	0	510	39	0
15	0	0	0	0	514	535	0	509	39	0
0	0	0	0	0	512	539	0	516	39	0
1	0	0	0	0	513	529	0	503	39	0
2	0	0	0	0	512	528	0	512	39	0
3	0	0	0	0	510	517	0	503	39	0
4	0	0	0	0	513	518	0	519	39	0
5	0	0	0	0	513	512	0	501	39	0
6	0	0	0	0	515	516	0	512	39	0
7	0	0	0	0	511	510	0	507	39	0
8	0	0	0	0	512	515	0	516	39	0
9	0	0	0	0	515	511	0	514	39	0
10	0	0	0	0	507	515	0	512	39	0
11	0	0	0	0	519	510	0	520	39	0
12	0	0	0	0	510	515	0	515	39	0
13	0	0	0	0	518	511	0	519	39	0
14	0	0	0	0	518	515	0	508	39	0
15	0	0	0	0	515	511	0	507	39	0
0	0	0	0	0	512	512	0	518	39	0
1	0	0	0	0	508	506	0	509	39	0
2	0	0	0	0	513	509	0	519	39	0
3	0	0	0	0	518	502	0	502	39	0
4	0	0	0	0	512	504	0	515	39	0
5	0	0	0	0	510	500	0	509	39	0
6	0	0	0	0	521	504	0	515	39	0
7	0	0	0	0	511	502	0	506	39	0
8	0	0	0	0	515	505	0	512	39	0
9	0	0	0	0	507	501	0	507	39	0
10	0	0	0	0	515	504	0	518	39	0
11	0	0	0	0	511	501	0	497	39	0
12	0	0	0	0	512	504	0	515	39	0
13	0	0	0	0	514	499	0	500	39	0
14	0	0	0	0	511	505	0	515	39	0
15	0	0	0	0	511	502	0	503	39	0
0	0	0	0	0	510	507	0	510	39	0
1	0	0	0	0	517	505	0	508	39	0
2	0	0	0	0	511	513	0	514	39	0
3	0	0	0	0	519	510	0	509	39	0
4	0	0	0	0	509	515	0	519	39	0
5	0	0	0	0	523	512	0	507	39	0
6	0	0	0	0	514	515	0	516	39	0
7	0	0	0	0	516	511	0	502	39	0
8	0	0	0	0	512	515	0	514	39	0
9	0	0	0	0	517	509	0	499	39	0
10	0	0	0	0	516	513	0	511	39	0
11	0	0	0	0	511	511	0	504	39	0
12	0	0	0	0	515	513	0	512	39	0
13	0	0	0	0	513	510	0	504	39	0
14	0	0	0	0	508	513	0	517	39	0
15	0	0	0	0	518	511	0	507	39	0
0	0	0	0	0	514	513	0	514	39	0
1	0	0	0	0	512	507	0	506	39	0
2	0	0	0	0	513	510	0	519	39	0
3	0	0	0	0	509	507	0	498	39	0
4	0	0	0	0	514	493	0	510	39	0
5	0	0	0	0	518	447	0	510	39	0
6	0	0	0	0	511	458	0	515	39	0
7	0	0	0	0	516	531	0	502	39	0
8	0	0	0	0	511	575	0	519	39	0
9	0	0	0	0	512	561	0	502	39	0
10	0	0	0	0	513	557	0	511	39	0
11	0	0	0	0	515	522	0	504	39	0
12	0	0	0	0	513	501	0	522	39	0
13	0	0	0	0	511	493	0	504	39	0
14	0	0	0	0	511	493	0	513	39	0
15	0	0	0	0	516	488	0	509	39	0
0	0	0	0	0	512	494	0	509	39	0
1	0	0	0	0	513	492	0	504	39	0
2	0	0	0	0	512	495	0	512	39	0
3	0	0	0	0	523	489	0	507	39	0
4	0	0	0	0	508	488	0	511	39	0
5	0	0	0	0	515	481	0	504	39	0
6	0	0	0	0	510	486	0	509	39	0
7	0	0	0	0	517	483	0	509	39	0
8	0	0	0	0	507	488	0	510	39	0
9	0	0	0	0	516	489	0	504	39	0
10	0	0	0	0	511	499	0	510	39	0
11	0	0	0	0	519	504	0	514	39	0
12	0	0	0	0	512	513	0	519	39	0
13	0	0	0	0	520	510	0	505	39	0
